Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
2629,769651136,magneto999 (59/150),0,140.85,1B Mark Reynolds C Buster Posey OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF J.D. Martinez SS Trevor Story OF Mookie Betts P Michael Wacha P Matt Strahm,,,
2629,769678518,ZEDS (8/15),0,140.85,1B Ryan Zimmerman 2B Daniel Murphy C Salvador Perez OF Charlie Blackmon 3B Nolan Arenado OF Brian Goodwin OF Bryce Harper SS Trea Turner P Michael Wacha P Matt Strahm,,,
2631,769445893,Sebadiah23 (5/14),0,140.8,OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado 2B DJ LeMahieu C Gary Sánchez SS Trevor Story OF Mookie Betts OF Mallex Smith P Matt Strahm P Jordan Montgomery,,,
2631,769562604,darcmaniluk (101/150),0,140.8,P Ricky Nolasco SS Adam Rosales OF Brett Gardner 1B Chris Carter 2B Daniel Murphy C Matt Wieters P Chris Sale 3B Anthony Rendon OF Brian Goodwin OF J.D. Martinez,,,
2631,769677962,ocdobv (4/150),0,140.8,P Ricky Nolasco 1B Miguel Cabrera 2B Ian Kinsler OF Alex Presley OF Brandon Belt P Chris Sale C Buster Posey 3B Wilmer Flores OF J.D. Martinez SS José Iglesias,,,
2631,769716143,Kung_Fury (1/3),0,140.8,C René Rivera P Ricky Nolasco 1B Miguel Cabrera SS Eric Sogard P Chris Sale 2B Starlin Castro OF Brian Goodwin OF Stephen Piscotty 3B Jedd Gyorko OF Andrew Benintendi,,,
2631,769723490,n553887 (2/5),0,140.8,OF Ian Desmond 1B Mark Reynolds OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Stephen Piscotty C Jett Bandy SS Trea Turner P Matt Strahm P Jordan Montgomery,,,
2636,769562529,darcmaniluk (26/150),0,140.75,2B Ian Kinsler OF Hunter Pence 1B Chris Carter 3B Chase Headley C Matt Wieters P Chris Sale SS Didi Gregorius OF Michael A. Taylor OF Brian Goodwin P Jeff Hoffman,,,
2636,769607937,3rdNstrong (1/23),0,140.75,1B Miguel Cabrera OF Colby Rasmus 2B Michael Martínez OF Alex Presley C Matt Wieters P Chris Sale OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story P Jeff Hoffman,,,
2636,769608702,AllStar81x,0,140.75,1B Miguel Cabrera OF Ian Desmond OF Alex Presley P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story C Tom Murphy P Jeff Hoffman,,,
2636,769625778,jessicahill (7/34),0,140.75,1B Miguel Cabrera OF Ian Desmond OF Alex Presley P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story C Tom Murphy P Jeff Hoffman,,,
2636,769669521,chriscroton (1/2),0,140.75,1B Miguel Cabrera OF Eric Young Jr. OF Colby Rasmus C Matt Wieters P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Brian Goodwin SS Trevor Story P Jeff Hoffman,,,
2636,769691488,jpn487,0,140.75,1B Ian Desmond OF Dexter Fowler OF José Martínez OF Juan Lagares C Matt Wieters SS Eric Sogard P Chris Sale 2B Wilmer Flores 3B Nolan Arenado P Jeff Hoffman,,,
2636,769697421,davejr0330,0,140.75,1B Miguel Cabrera 2B Ian Kinsler OF Colby Rasmus OF Alex Presley SS Eric Sogard P Chris Sale OF Charlie Blackmon 3B Anthony Rendon C Tom Murphy P Jeff Hoffman,,,
2636,769714437,SKULLMAN888,0,140.75,1B Miguel Cabrera OF Ian Desmond 3B Yunel Escobar OF Khris Davis 2B Eric Sogard P Chris Sale OF Eric Thames C Jett Bandy P Jeff Hoffman SS Aledmys Díaz,,,
2636,769730421,marty777 (6/16),0,140.75,SS José Reyes P Gio González OF Brett Gardner 1B Chris Carter C Buster Posey OF Charlie Blackmon 3B Anthony Rendon 2B Starlin Castro OF Aaron Judge P Michael Wacha,,,
2636,769732770,tip79,0,140.75,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond OF Eric Young Jr. C Matt Wieters P Chris Sale OF Eric Thames 3B Wilmer Flores SS Trevor Story P Jeff Hoffman,,,
2636,769732918,MikeMertig (1/3),0,140.75,1B Miguel Cabrera 2B Jed Lowrie P Chris Sale C Sandy Leon OF Eric Thames OF Stephen Piscotty SS José Iglesias OF Jackie Bradley Jr. 3B Jedd Gyorko P Jeff Hoffman,,,
2636,769733040,Jimbo1311,0,140.75,OF Ian Desmond OF Dexter Fowler 2B Daniel Murphy OF Juan Lagares P Chris Sale C Sandy Leon 3B Wilmer Flores 1B Matt Carpenter P Jeff Hoffman SS Aledmys Díaz,,,
2648,769603467,jimmydean813 (14/25),0,140.7,OF Denard Span 1B Miguel Cabrera P Gio González OF Charlie Blackmon 3B Nolan Arenado OF J.D. Martinez C Jett Bandy 2B Joe Panik SS Aledmys Díaz P Jordan Montgomery,,,
2648,769605230,anilprao88 (59/150),0,140.7,P Gio González OF Dexter Fowler C Buster Posey 3B Nolan Arenado 1B Matt Carpenter OF Stephen Piscotty OF Mookie Betts SS Aledmys Díaz P Jordan Montgomery 2B Paul DeJong,,,
2648,769626080,sjsiegel (4/4),0,140.7,2B Ian Kinsler P Gio González OF Brett Gardner 1B Brandon Belt OF Eric Thames 3B Wilmer Flores C Gary Sánchez SS Chad Pinder OF Andrew Benintendi P Jordan Montgomery,,,
2648,769657877,ojfields826 (6/12),0,140.7,P Gio González 2B Daniel Murphy SS Eric Sogard C Sandy Leon 1B Eric Thames OF Brian Goodwin OF Domingo Santana OF Bryce Harper 3B Travis Shaw P Jordan Montgomery,,,
2648,769674968,throemudd (3/10),0,140.7,1B Miguel Cabrera P Gio González OF Brett Gardner OF Alex Presley 2B Daniel Murphy SS José Iglesias OF Bryce Harper 3B Nicholas Castellanos C Gary Sánchez P Jordan Montgomery,,,
2648,769702907,Fandango9532 (9/33),0,140.7,OF Denard Span P Gio González OF Brandon Belt SS Eric Sogard C Buster Posey 1B Eric Thames OF Keon Broxton 2B Joe Panik 3B Travis Shaw P Jordan Montgomery,,,
2648,769715452,mavngoose (3/21),0,140.7,P Gio González OF Hunter Pence 3B Eduardo Núñez 1B Brandon Belt 2B Eric Sogard C Buster Posey SS Brandon Crawford OF Eric Thames OF Stephen Piscotty P Jordan Montgomery,,,
2648,769724942,Bravesneverlose (9/10),0,140.7,OF Denard Span OF Ian Desmond P Gio González 1B Brandon Belt SS Brandon Crawford 3B Nolan Arenado 2B Joe Panik OF Austin Slater C Tom Murphy P Jordan Montgomery,,,
2648,769726975,jessup22 (3/5),0,140.7,P Gio González 2B Daniel Murphy SS Brandon Crawford 1B Tommy Joseph 3B Nolan Arenado OF Aaron Altherr OF Brian Goodwin OF Bryce Harper C Tom Murphy P Jordan Montgomery,,,
2657,769209300,SlowQueen (42/75),0,140.65,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Justin Verlander OF Alex Presley OF José Martínez P Chris Sale 3B Nolan Arenado SS Trevor Story C Tom Murphy,,,
2657,769233281,dacoltz (38/150),0,140.65,C René Rivera OF Denard Span OF Hunter Pence P Justin Verlander 3B Eduardo Núñez P Chris Sale SS Brandon Crawford 2B Wilmer Flores 1B T.J. Rivera OF Yoenis Céspedes,,,
2657,769411002,shawnzhan (41/150),0,140.65,1B Albert Pujols OF Denard Span OF Eric Young Jr. P Justin Verlander 3B Yunel Escobar P Chris Sale C Buster Posey 2B Danny Espinosa SS Brandon Crawford OF Austin Slater,,,
2657,769411026,shawnzhan (65/150),0,140.65,OF Rajai Davis OF Denard Span P Justin Verlander SS Adam Rosales 3B Eduardo Núñez P Chris Sale 1B Buster Posey C Josh Phegley OF Austin Slater 2B Chad Pinder,,,
2657,769411033,shawnzhan (72/150),0,140.65,OF Rajai Davis P Justin Verlander OF Khris Davis SS Eric Sogard P Chris Sale 1B Yonder Alonso OF Keon Broxton 3B Hernán Pérez C Jett Bandy 2B Chad Pinder,,,
2657,769424987,juanshen (25/150),0,140.65,C Yadier Molina OF Denard Span OF Hunter Pence OF Dexter Fowler P Justin Verlander P Chris Sale SS Brandon Crawford 1B Matt Carpenter 3B Jedd Gyorko 2B Paul DeJong,,,
2657,769444225,rayofhope (2/150),0,140.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Alex Presley OF Khris Davis P Chris Sale C Josh Phegley OF J.D. Martinez 3B Ryon Healy SS Chad Pinder,,,
2657,769444249,rayofhope (26/150),0,140.65,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond OF Hunter Pence P Justin Verlander P Chris Sale 3B Wilmer Flores SS Trevor Story C Tom Murphy,,,
2657,769459715,scout326 (128/150),0,140.65,C René Rivera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story 1B T.J. Rivera,,,
2657,769502503,tinderella (28/150),0,140.65,OF Denard Span OF Hunter Pence P Justin Verlander OF Juan Lagares 1B Lucas Duda P Chris Sale C Buster Posey SS Brandon Crawford 2B Wilmer Flores 3B T.J. Rivera,,,
2657,769502506,tinderella (31/150),0,140.65,SS Alcides Escobar P Justin Verlander P Chris Sale C Salvador Perez 1B Eric Hosmer OF Eric Thames OF Keon Broxton 3B Hernán Pérez 2B Whit Merrifield OF Jorge Bonifacio,,,
2657,769502511,tinderella (36/150),0,140.65,C René Rivera OF Denard Span P Justin Verlander 3B Eduardo Núñez 1B Brandon Belt OF Juan Lagares P Chris Sale SS Brandon Crawford 2B Wilmer Flores OF Austin Slater,,,
2657,769502610,tinderella (135/150),0,140.65,P Justin Verlander 3B Mike Moustakas SS Eric Sogard P Chris Sale 1B Eric Hosmer OF Eric Thames OF Keon Broxton 2B Whit Merrifield OF Jorge Bonifacio C Jett Bandy,,,
2657,769530573,youdacao (76/150),0,140.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Alex Presley P Chris Sale 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith C Tom Murphy,,,
2657,769587153,Dinkpiece (24/50),0,140.65,OF Denard Span 1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Alex Presley P Chris Sale 3B Nolan Arenado SS Trevor Story C Tom Murphy 2B Paul DeJong,,,
2657,769588983,l800Eddie (74/80),0,140.65,C René Rivera OF Denard Span P Justin Verlander 3B Eduardo Núñez 1B Brandon Belt OF Juan Lagares P Chris Sale SS Brandon Crawford 2B Wilmer Flores OF Austin Slater,,,
2657,769590505,fallfromgrace (32/150),0,140.65,OF Denard Span 1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Alex Presley P Chris Sale 3B Nolan Arenado SS Trevor Story C Tom Murphy 2B Paul DeJong,,,
2657,769590542,fallfromgrace (69/150),0,140.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander P Chris Sale OF Eric Thames OF Keon Broxton OF Domingo Santana 3B Jedd Gyorko C Jett Bandy SS Trevor Story,,,
2657,769591457,ehafner (6/150),0,140.65,C Yadier Molina P Justin Verlander SS Eric Sogard P Chris Sale OF Eric Thames OF Keon Broxton 1B Matt Carpenter 3B Hernán Pérez OF Stephen Piscotty 2B Paul DeJong,,,
2657,769591474,ehafner (23/150),0,140.65,OF Dexter Fowler P Justin Verlander P Chris Sale OF Eric Thames 1B Matt Carpenter OF Stephen Piscotty C Jett Bandy 3B Travis Shaw SS Orlando Arcia 2B Paul DeJong,,,
2657,769591493,ehafner (42/150),0,140.65,C Yadier Molina OF Denard Span OF Hunter Pence OF Dexter Fowler P Justin Verlander P Chris Sale SS Brandon Crawford 1B Matt Carpenter 3B Jedd Gyorko 2B Paul DeJong,,,
2657,769591509,ehafner (58/150),0,140.65,P Justin Verlander OF Alex Gordon OF José Martínez 3B Mike Moustakas P Chris Sale C Salvador Perez 1B Matt Carpenter OF Stephen Piscotty 2B Whit Merrifield SS Aledmys Díaz,,,
2657,769595118,jimmydean813 (3/25),0,140.65,OF Hunter Pence OF Dexter Fowler P Justin Verlander OF José Martínez C Matt Wieters P Chris Sale SS Brandon Crawford 2B DJ LeMahieu 3B Jedd Gyorko 1B C.J. Cron,,,
2657,769599450,petteytheft89 (24/150),0,140.65,1B Ian Desmond OF Hunter Pence 3B Eduardo Núñez P Chris Sale 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story OF Austin Slater C Tom Murphy P Nick Pivetta,,,
2657,769600325,cptnspaulding (23/28),0,140.65,OF Rajai Davis P Justin Verlander SS Adam Rosales OF Brett Gardner 1B Chris Carter OF Khris Davis P Chris Sale 2B Starlin Castro C Josh Phegley 3B Ryon Healy,,,
2657,769611130,moklovin (13/150),0,140.65,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 3B Wilmer Flores 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story C Tom Murphy,,,
2657,769611668,jcart33 (1/53),0,140.65,OF Brandon Moss OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander 3B Evan Longoria OF Brandon Belt P Chris Sale SS Brandon Crawford C Tom Murphy,,,
2657,769613845,BarOfSoap (107/150),0,140.65,SS José Reyes OF Denard Span OF Hunter Pence 1B Jay Bruce P Chris Sale C Buster Posey 3B Wilmer Flores 2B Joe Panik OF Yoenis Céspedes P Nick Pivetta,,,
2657,769616040,letsgocubs3493 (3/15),0,140.65,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Justin Verlander OF Alex Presley OF José Martínez P Chris Sale 3B Nolan Arenado SS Trevor Story C Tom Murphy,,,
2657,769620800,salmonc (80/150),0,140.65,C Yadier Molina OF Denard Span OF Hunter Pence OF Dexter Fowler P Justin Verlander P Chris Sale SS Brandon Crawford 1B Matt Carpenter 3B Jedd Gyorko 2B Paul DeJong,,,
2657,769620852,salmonc (132/150),0,140.65,OF Brandon Moss 1B Miguel Cabrera P Justin Verlander OF Alex Gordon P Chris Sale C Salvador Perez OF J.D. Martinez SS José Iglesias 2B Whit Merrifield 3B Nicholas Castellanos,,,
2657,769625777,jessicahill (6/34),0,140.65,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 3B Wilmer Flores 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story C Tom Murphy,,,
2657,769625783,jessicahill (12/34),0,140.65,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 3B Wilmer Flores 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story C Tom Murphy,,,
2657,769627020,giantsquid (42/50),0,140.65,OF Rajai Davis OF Hunter Pence P Justin Verlander SS Adam Rosales OF Khris Davis P Chris Sale C Buster Posey 3B Wilmer Flores 1B Ryon Healy 2B Chad Pinder,,,
2657,769633494,KingHarley (1/20),0,140.65,OF Hunter Pence 3B Eduardo Núñez OF Brandon Belt P Chris Sale C Buster Posey 1B Matt Carpenter OF Stephen Piscotty P Nick Pivetta SS Aledmys Díaz 2B Paul DeJong,,,
2657,769668845,Stonesalltheway (13/30),0,140.65,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 3B Wilmer Flores 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story C Tom Murphy,,,
2657,769680179,kdebo (12/18),0,140.65,C René Rivera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story 1B T.J. Rivera,,,
2657,769680222,kdebo (13/18),0,140.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Alex Presley OF Khris Davis P Chris Sale C Josh Phegley OF J.D. Martinez 3B Ryon Healy SS Chad Pinder,,,
2657,769689501,Gas_House (50/150),0,140.65,OF Brandon Moss 1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander P Chris Sale C Alex Avila 3B Wilmer Flores OF J.D. Martinez SS José Iglesias OF Austin Slater,,,
2657,769704248,capnbucko (7/150),0,140.65,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Alex Presley OF Juan Lagares P Chris Sale 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story C Tom Murphy,,,
2657,769704337,capnbucko (96/150),0,140.65,C René Rivera OF Ian Desmond P Justin Verlander OF Juan Lagares P Chris Sale 2B DJ LeMahieu 1B Matt Carpenter OF Stephen Piscotty 3B Jedd Gyorko SS Aledmys Díaz,,,
2657,769705275,watson78,0,140.65,P Justin Verlander OF Khris Davis C Matt Wieters P Chris Sale OF Eric Thames OF Keon Broxton 2B Wilmer Flores 1B Matt Carpenter 3B Jedd Gyorko SS Trevor Story,,,
2657,769709898,I-ENJOY-TOAST (66/150),0,140.65,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Justin Verlander OF Alex Presley P Chris Sale C Alex Avila 3B Wilmer Flores OF Raimel Tapia SS Trevor Story,,,
2657,769709941,I-ENJOY-TOAST (109/150),0,140.65,1B Miguel Cabrera SS Alcides Escobar OF Eric Young Jr. P Justin Verlander 3B Yunel Escobar OF Alex Presley P Chris Sale 2B Wilmer Flores C Gary Sánchez OF Aaron Judge,,,
2657,769713232,squirrelpatroldk (17/150),0,140.65,C René Rivera OF Rajai Davis P Justin Verlander OF Khris Davis P Chris Sale 1B Yonder Alonso 2B Wilmer Flores 3B Ryon Healy OF Yoenis Céspedes SS Chad Pinder,,,
2657,769713322,squirrelpatroldk (107/150),0,140.65,3B José Reyes C René Rivera OF Denard Span P Justin Verlander OF Eduardo Núñez 1B Brandon Belt P Chris Sale SS Brandon Crawford 2B Wilmer Flores OF Austin Slater,,,
2657,769725705,WOWZY (4/5),0,140.65,1B Ian Desmond OF Brett Gardner P Chris Sale SS Freddy Galvis OF Aaron Hicks 3B Wilmer Flores 2B Starlin Castro OF Aaron Judge C Andrew Knapp P Nick Pivetta,,,
2657,769725863,tyler24_k3 (3/3),0,140.65,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond OF Hunter Pence P Justin Verlander P Chris Sale 3B Wilmer Flores SS Trevor Story C Tom Murphy,,,
2657,769728822,AceRgolf124,0,140.65,2B Ian Kinsler P Justin Verlander OF Alex Presley P Chris Sale C Salvador Perez OF Eric Thames 3B Wilmer Flores 1B Matt Carpenter OF Kole Calhoun SS Trevor Story,,,
2657,769742666,sportstsb2,0,140.65,C Yadier Molina OF Dexter Fowler P Justin Verlander 2B Eric Sogard P Chris Sale 1B Eric Thames OF Brian Goodwin OF Stephen Piscotty 3B Jedd Gyorko SS Aledmys Díaz,,,
2707,769280089,Awesemo (59/150),0,140.55,P Justin Verlander OF Charlie Blackmon 1B Eric Thames P Sonny Gray OF Keon Broxton 3B Nolan Arenado 2B DJ LeMahieu SS Trevor Story OF Mookie Betts C Tom Murphy,,,
2707,769647316,GetSnuggled (34/54),0,140.55,P Justin Verlander 1B Ryan Zimmerman 2B Daniel Murphy C Matt Wieters SS Eric Sogard OF Eric Thames P Sonny Gray OF Brian Goodwin OF Bryce Harper 3B Travis Shaw,,,
2707,769733314,Beeth9,0,140.55,1B Mark Reynolds OF Jay Bruce P Alex Cobb C Salvador Perez OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Corey Dickerson SS Trevor Story P Nick Pivetta,,,
2707,769738603,brewpack16,0,140.55,OF Ian Desmond 1B Mark Reynolds P Justin Verlander OF Alex Presley OF Charlie Blackmon C Alex Avila P Sonny Gray 3B Nolan Arenado 2B DJ LeMahieu SS José Iglesias,,,
2711,769209269,SlowQueen (11/75),0,140.5,C René Rivera OF Hunter Pence OF Eduardo Núñez OF Brandon Belt P Chris Sale 1B Buster Posey SS Brandon Crawford 2B Wilmer Flores 3B T.J. Rivera P Michael Wacha,,,
2711,769215005,headchopper (6/25),0,140.5,OF Brandon Moss OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Chris Sale C Sandy Leon 3B Nolan Arenado SS Trevor Story P Michael Wacha,,,
2711,769444369,rayofhope (146/150),0,140.5,C Yadier Molina 1B Miguel Cabrera 2B Ian Kinsler OF Dexter Fowler OF Alex Presley P Chris Sale 3B Nolan Arenado OF Stephen Piscotty SS Trevor Story P Michael Wacha,,,
2711,769473651,ab50147 (2/5),0,140.5,1B Miguel Cabrera OF Colby Rasmus P Chris Sale C Sandy Leon OF Charlie Blackmon 2B Wilmer Flores 3B Jedd Gyorko OF Bryce Harper P Michael Wacha SS Aledmys Díaz,,,
2711,769477703,crystalkali (34/150),0,140.5,1B Miguel Cabrera 2B Ian Kinsler OF Alex Presley P Chris Sale OF Charlie Blackmon C Alex Avila OF Brian Goodwin 3B Nicholas Castellanos P Michael Wacha SS Chad Pinder,,,
2711,769530503,youdacao (6/150),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy,,,
2711,769580696,jjf929 (2/3),0,140.5,1B Victor Martinez C René Rivera OF Denard Span OF Ian Desmond OF Colby Rasmus P Chris Sale 3B Nolan Arenado 2B Joe Panik P Michael Wacha SS Aledmys Díaz,,,
2711,769587179,Dinkpiece (50/50),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 3B Nolan Arenado OF Stephen Piscotty SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy 2B Chad Pinder,,,
2711,769590492,fallfromgrace (19/150),0,140.5,1B Miguel Cabrera OF Ian Desmond OF Hunter Pence OF Brandon Belt P Chris Sale SS Brandon Crawford 3B Wilmer Flores 2B Joe Panik P Michael Wacha C Tom Murphy,,,
2711,769604263,blazers10 (1/5),0,140.5,C René Rivera OF Ian Desmond 1B Mark Reynolds SS Adam Rosales 2B Michael Martínez OF José Martínez P Chris Sale OF Charlie Blackmon 3B Nolan Arenado P Michael Wacha,,,
2711,769611141,moklovin (24/150),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy,,,
2711,769611185,moklovin (68/150),0,140.5,OF Denard Span 1B Miguel Cabrera OF Alex Presley P Chris Sale 3B Nolan Arenado 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story P Michael Wacha C Tom Murphy,,,
2711,769644165,jhahn321 (2/7),0,140.5,OF Rajai Davis OF Lorenzo Cain 2B Jed Lowrie P Chris Sale C Salvador Perez 1B Yonder Alonso OF Jorge Bonifacio 3B Ryon Healy P Michael Wacha SS Chad Pinder,,,
2711,769651202,magneto999 (125/150),0,140.5,SS Alcides Escobar OF Hunter Pence OF Alex Gordon 3B Mike Moustakas P Chris Sale C Salvador Perez 1B Eric Hosmer 2B Wilmer Flores OF J.D. Martinez P Michael Wacha,,,
2711,769655469,dean78904 (1/20),0,140.5,1B Miguel Cabrera P Chris Sale OF Charlie Blackmon 3B Nolan Arenado OF Raimel Tapia OF Mallex Smith P Michael Wacha C Tom Murphy SS Aledmys Díaz 2B Paul DeJong,,,
2711,769704130,Jcnijem2 (2/3),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy,,,
2711,769704771,FunkiMunki (3/3),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy,,,
2711,769727956,markdog6987 (20/35),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Kole Calhoun C Jett Bandy SS Trevor Story OF Mallex Smith P Michael Wacha,,,
2711,769729345,markdog6987 (35/35),0,140.5,1B Miguel Cabrera OF Ian Desmond P Chris Sale 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia SS Trevor Story OF Mallex Smith P Michael Wacha C Tom Murphy,,,
2730,769530614,youdacao (117/150),0,140.45,P Ricky Nolasco OF Denard Span OF Ian Desmond 1B Mark Reynolds P Justin Verlander 3B Eduardo Núñez OF Brandon Belt C Buster Posey SS Brandon Crawford 2B DJ LeMahieu,,,
