Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1524,770945849,stlbluecards (1/3),0,87.10001,OF Dexter Fowler SS Troy Tulowitzki OF Tommy Pham 3B Todd Frazier P Lance Lynn 1B Matt Carpenter OF Stephen Piscotty P Robbie Ray C James McCann 2B Paul DeJong,,,
1524,770945861,stlbluecards (2/3),0,87.10001,OF Dexter Fowler SS Troy Tulowitzki OF Tommy Pham 3B Todd Frazier P Lance Lynn 1B Matt Carpenter OF Stephen Piscotty P Robbie Ray C James McCann 2B Paul DeJong,,,
1524,770954997,stlbluecards (3/3),0,87.10001,OF Dexter Fowler SS Troy Tulowitzki OF Tommy Pham 3B Todd Frazier P Lance Lynn 1B Matt Carpenter OF Stephen Piscotty P Robbie Ray C James McCann 2B Paul DeJong,,,
1527,770829603,bric75,0,86.55,3B Josh Donaldson OF Giancarlo Stanton 2B Jason Kipnis C Chris Herrmann OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager 1B Cody Bellinger,,,
1528,770954542,markymark007,0,86.39999,OF Mark Trumbo OF Eric Thames 3B Jake Lamb 2B Jonathan Schoop P Jameson Taillon OF Joc Pederson C Austin Barnes P Trevor Bauer SS Corey Seager 1B Cody Bellinger,,,
1529,770746266,Prockster (1/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770746363,Prockster (2/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770746374,Prockster (3/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770755587,Prockster (4/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770755605,Prockster (5/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770755610,Prockster (6/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770755618,Prockster (7/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770755622,Prockster (8/8),0,86.35,SS José Reyes OF Steve Pearce 2B Jason Kipnis C Alex Avila 3B Anthony Rendon OF Avisaíl García 1B Matt Carpenter P Robbie Ray P Trevor Bauer OF Mallex Smith,,,
1529,770910765,giedrius771,0,86.35,OF Tommy Pham 3B Logan Forsythe 2B Dee Gordon C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Robbie Ray P Trevor Bauer SS Corey Seager OF Yasiel Puig,,,
1538,770840465,nepats55 (1/4),0,86.15,1B Miguel Cabrera 3B Evan Longoria OF Alex Presley OF Eric Thames 2B Wilmer Flores P Jimmy Nelson P Robbie Ray C James McCann SS Orlando Arcia OF Cody Bellinger,,,
1538,770849879,nepats55 (2/4),0,86.15,1B Miguel Cabrera 3B Evan Longoria OF Alex Presley OF Eric Thames 2B Wilmer Flores P Jimmy Nelson P Robbie Ray C James McCann SS Orlando Arcia OF Cody Bellinger,,,
1538,770849903,nepats55 (3/4),0,86.15,1B Miguel Cabrera 3B Evan Longoria OF Alex Presley OF Eric Thames 2B Wilmer Flores P Jimmy Nelson P Robbie Ray C James McCann SS Orlando Arcia OF Cody Bellinger,,,
1538,770849937,nepats55 (4/4),0,86.15,1B Miguel Cabrera 3B Evan Longoria OF Alex Presley OF Eric Thames 2B Wilmer Flores P Jimmy Nelson P Robbie Ray C James McCann SS Orlando Arcia OF Cody Bellinger,,,
1542,770937589,vshark,0,86,P J.A. Happ 1B Carlos Santana OF Lonnie Chisenhall SS Eric Sogard 2B Jason Kipnis P Robbie Ray OF Kevin Pillar C Austin Barnes 3B T.J. Rivera OF Yasiel Puig,,,
1543,770687255,squeekeod,0,85.64999,OF Jay Bruce C Tyler Flowers 2B Daniel Murphy OF Eric Thames 1B Paul Goldschmidt 3B Jake Lamb P Ben Lively P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
1544,770772494,Binya313 (5/10),0,85.55,1B Miguel Cabrera 2B Ian Kinsler C Chris Herrmann 3B Manny Machado P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
1544,770772496,Binya313 (6/10),0,85.55,1B Miguel Cabrera 2B Ian Kinsler C Chris Herrmann 3B Manny Machado P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
1544,770772497,Binya313 (7/10),0,85.55,1B Miguel Cabrera 2B Ian Kinsler C Chris Herrmann 3B Manny Machado P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
1547,770719470,jrover,0,84.6,P John Lackey OF Jay Bruce C Tyler Flowers SS Zack Cozart 1B Paul Goldschmidt P Mike Foltynewicz OF Adam Duvall 2B Brandon Drury 3B Kris Bryant OF Yoenis Céspedes,,,
1548,770738362,xlegna105106x,0,84.39999,C Kurt Suzuki 2B Jason Kipnis OF Eric Thames 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1548,770963894,hunterzarkowsky,0,84.39999,C Alex Avila OF J.D. Martinez P Buck Farmer 3B Miguel Sanó P Jimmy Nelson OF Adam Duvall 2B Brandon Drury OF Scott Schebler SS Corey Seager 1B Cody Bellinger,,,
1550,770940273,freemoney2,0,84.15,P James Shields OF Grégor Blanco 3B Todd Frazier 1B José Abreu OF Avisaíl García OF Chris Owings P Robbie Ray 2B Brandon Drury C Kevan Smith SS Tim Anderson,,,
1551,770934816,dylans58,0,84.1,1B Joey Votto P J.A. Happ 2B Daniel Murphy 3B Josh Donaldson OF Gregory Polanco C Willson Contreras OF Bryce Harper P Joe Ross SS Corey Seager OF Cody Bellinger,,,
1552,770786007,kidsamuru (1/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786013,kidsamuru (2/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786020,kidsamuru (3/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786022,kidsamuru (4/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786024,kidsamuru (5/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786025,kidsamuru (6/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786026,kidsamuru (7/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786028,kidsamuru (8/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786031,kidsamuru (9/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786033,kidsamuru (10/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786036,kidsamuru (11/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786037,kidsamuru (12/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786039,kidsamuru (13/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786043,kidsamuru (14/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786053,kidsamuru (15/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786055,kidsamuru (16/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786061,kidsamuru (17/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786075,kidsamuru (18/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786083,kidsamuru (19/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786085,kidsamuru (20/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786095,kidsamuru (21/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786100,kidsamuru (22/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786112,kidsamuru (23/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786208,kidsamuru (24/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786211,kidsamuru (25/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786217,kidsamuru (26/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786221,kidsamuru (27/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786232,kidsamuru (28/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786234,kidsamuru (29/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770786237,kidsamuru (30/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794235,kidsamuru (31/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794786,kidsamuru (32/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794790,kidsamuru (33/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794793,kidsamuru (34/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794819,kidsamuru (35/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794823,kidsamuru (36/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794824,kidsamuru (37/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794828,kidsamuru (38/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794836,kidsamuru (39/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794857,kidsamuru (40/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794872,kidsamuru (41/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794878,kidsamuru (42/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794881,kidsamuru (43/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794883,kidsamuru (44/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794887,kidsamuru (45/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794895,kidsamuru (46/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794900,kidsamuru (47/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794910,kidsamuru (48/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794912,kidsamuru (49/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1552,770794915,kidsamuru (50/50),0,83.8,OF Melky Cabrera C Roberto Pérez 3B Todd Frazier 2B Wilmer Flores 1B José Abreu P Jacob deGrom P Robbie Ray OF Mallex Smith OF Allen Cordoba SS Tim Anderson,,,
1602,770959857,toysniper (1/4),0,83.64999,OF Grégor Blanco OF Lonnie Chisenhall 2B Eric Sogard P Lance Lynn OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson SS Aledmys Díaz,,,
1602,770959873,toysniper (2/4),0,83.64999,OF Grégor Blanco OF Lonnie Chisenhall 2B Eric Sogard P Lance Lynn OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jimmy Nelson SS Aledmys Díaz,,,
1604,770713971,SlowQueen (2/8),0,83.35,SS Troy Tulowitzki OF Giancarlo Stanton 2B Logan Forsythe C Chris Herrmann 1B Matt Adams 3B Manny Machado OF Joc Pederson P Robbie Ray P Trevor Bauer OF Yasiel Puig,,,
1604,770713973,SlowQueen (4/8),0,83.35,SS Troy Tulowitzki OF Giancarlo Stanton 2B Logan Forsythe C Chris Herrmann 1B Matt Adams 3B Manny Machado OF Joc Pederson P Robbie Ray P Trevor Bauer OF Yasiel Puig,,,
1604,770713975,SlowQueen (6/8),0,83.35,SS Troy Tulowitzki OF Giancarlo Stanton 2B Logan Forsythe C Chris Herrmann 1B Matt Adams 3B Manny Machado OF Joc Pederson P Robbie Ray P Trevor Bauer OF Yasiel Puig,,,
1604,770713977,SlowQueen (8/8),0,83.35,SS Troy Tulowitzki OF Giancarlo Stanton 2B Logan Forsythe C Chris Herrmann 1B Matt Adams 3B Manny Machado OF Joc Pederson P Robbie Ray P Trevor Bauer OF Yasiel Puig,,,
1604,770934685,bigbuddha09,0,83.35,OF Lonnie Chisenhall 3B Todd Frazier C Derek Norris 2B Jason Kipnis 1B Matt Adams OF Gregory Polanco P Robbie Ray SS Francisco Lindor P Jacob Faria OF Bradley Zimmer,,,
1609,770941926,jhamilton99 (1/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770941941,jhamilton99 (2/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770941950,jhamilton99 (3/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770941961,jhamilton99 (4/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770942021,jhamilton99 (5/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770942250,jhamilton99 (6/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770942263,jhamilton99 (7/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770942291,jhamilton99 (8/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951457,jhamilton99 (9/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951502,jhamilton99 (10/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951511,jhamilton99 (11/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951524,jhamilton99 (12/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951539,jhamilton99 (13/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951748,jhamilton99 (14/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1609,770951757,jhamilton99 (15/15),0,83.2,3B David Freese 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Justin Bour P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
1624,770957775,coryz (1/2),0,81.3,P John Lackey 3B Josh Donaldson 2B Jason Kipnis 1B Paul Goldschmidt OF Marcell Ozuna OF Gregory Polanco P Robbie Ray C James McCann OF Albert Almora Jr. SS Tim Anderson,,,
1624,770957783,coryz (2/2),0,81.3,P John Lackey 3B Josh Donaldson 2B Jason Kipnis 1B Paul Goldschmidt OF Marcell Ozuna OF Gregory Polanco P Robbie Ray C James McCann OF Albert Almora Jr. SS Tim Anderson,,,
1626,770909254,mikeg60,0,81.25,P James Shields 1B Joey Votto C Chris Iannetta OF Giancarlo Stanton 2B Dee Gordon OF Hernán Pérez 3B Kris Bryant P Joe Ross SS Trea Turner OF Cody Bellinger,,,
1627,770950436,JLEE82,0,81.15,OF Jay Bruce 1B Lucas Duda OF Eric Thames 2B Wilmer Flores OF Gregory Polanco P Jimmy Nelson P Robbie Ray 3B Travis Shaw C Kevan Smith SS Tim Anderson,,,
1628,770947332,sgod1188,0,80.9,OF Adam Jones 3B Justin Turner SS Eric Sogard 2B Jason Kipnis OF Michael A. Taylor 1B Matt Carpenter OF Gregory Polanco P Mike Foltynewicz P Robbie Ray C James McCann,,,
