Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
9241,772993313,papagates (132/150),0,101.4,P Daniel Norris P Steven Matz OF Jay Bruce OF Yoenis Céspedes 2B Dee Gordon 1B Albert Pujols 3B Luis Valbuena OF Curtis Granderson SS Andrelton Simmons C Travis d'Arnaud,,,
9241,773020867,magneto999 (72/150),0,101.4,P Daniel Norris P Steven Matz OF Aaron Judge C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop OF Mark Trumbo OF Seth Smith 1B Chris Carter SS Rubén Tejada,,,
9241,773030951,BarOfSoap (41/150),0,101.4,P Daniel Norris P Steven Matz 3B Manny Machado OF Trey Mancini 1B Carlos Santana OF Mark Trumbo 2B Jason Kipnis OF Austin Jackson C Welington Castillo SS Erik González,,,
9241,773030991,BarOfSoap (81/150),0,101.4,P Daniel Norris P Steven Matz 1B Edwin Encarnación 3B Manny Machado OF Mark Trumbo 2B Jason Kipnis OF Seth Smith OF Austin Jackson C Yan Gomes SS Rubén Tejada,,,
9250,772952143,rikkidee (147/150),0,101.3,P Jake Arrieta OF Aaron Judge C Gary Sánchez 3B Manny Machado 2B Starlin Castro 1B Matt Holliday OF Seth Smith OF Yoenis Céspedes SS Didi Gregorius P Andrew Moore,,,
9250,772977860,petteytheft89 (131/150),0,101.3,P Hyun-Jin Ryu P Wade Miley C Gary Sánchez 3B Kris Bryant OF J.D. Martinez OF Brett Gardner 2B Starlin Castro OF Aaron Hicks 1B Buster Posey SS Didi Gregorius,,,
9250,773028652,higginspi,0,101.3,P Jake Arrieta OF Aaron Judge 1B Anthony Rizzo 2B Starlin Castro OF Aaron Hicks OF Jay Bruce 3B José Reyes C Welington Castillo SS Javier Báez P Andrew Moore,,,
9250,773153665,dbacks4444 (4/4),0,101.3,P Jake Arrieta OF Aaron Judge C Gary Sánchez 3B Manny Machado OF Brett Gardner 1B Matt Holliday OF Matt Kemp SS Didi Gregorius 2B Logan Forsythe P Andrew Moore,,,
9250,773155080,gclark3,0,101.3,P Hyun-Jin Ryu P Wade Miley OF Aaron Judge OF Cody Bellinger 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop 1B Trey Mancini OF Marcell Ozuna C Welington Castillo,,,
9255,772886073,ThePsyches (2/5),0,101.25,P Luis Severino P Jaime García OF Aaron Judge 2B Starlin Castro OF Aaron Hicks OF Nick Markakis 1B Miguel Cabrera 3B Logan Forsythe C John Hicks SS José Iglesias,,,
9255,772947456,Crazy1larry,0,101.25,P Luis Severino P Jaime García 1B Anthony Rizzo OF Ender Inciarte OF Mitch Haniger C Willson Contreras OF Nick Markakis 2B Javier Báez 3B Nicholas Castellanos SS José Iglesias,,,
9255,773001078,zerilli (2/2),0,101.25,P Luis Severino P Jaime García OF Aaron Judge 2B Ian Kinsler OF Aaron Hicks 1B Miguel Cabrera OF Albert Almora Jr. 3B Nicholas Castellanos SS Kelby Tomlinson C John Hicks,,,
9255,773051097,twiebetx,0,101.25,P Luis Severino P Jaime García OF Aaron Judge OF Matt Kemp 1B Buster Posey SS Didi Gregorius C Welington Castillo 3B Yunel Escobar OF Albert Almora Jr. 2B Cliff Pennington,,,
9255,773077848,johnnygeowalker,0,101.25,P Luis Severino P Jaime García 1B Anthony Rizzo 3B Kris Bryant 2B Ian Happ OF Yasiel Puig C J.T. Realmuto OF Mark Zagunis OF Gorkys Hernández SS JT Riddle,,,
9255,773090969,ligerzero2117,0,101.25,P Luis Severino P Jaime García OF Aaron Hicks 2B Dee Gordon OF Mitch Haniger 1B Buster Posey OF Cameron Maybin SS Didi Gregorius 3B Nicholas Castellanos C John Hicks,,,
9255,773092875,oneijack12,0,101.25,P Luis Severino P Jaime García OF Ian Happ OF Ender Inciarte OF Christian Yelich 1B Albert Pujols 2B Joe Panik C Welington Castillo SS Andrelton Simmons 3B Kelby Tomlinson,,,
9255,773103101,joeyc930,0,101.25,P Luis Severino P Jaime García OF J.D. Martinez OF Brett Gardner 1B Albert Pujols 2B Joe Panik 3B Yunel Escobar SS Dansby Swanson C Yan Gomes OF Craig Gentry,,,
9255,773106173,scottjbarn,0,101.25,P Luis Severino P Jaime García SS Francisco Lindor 2B Dee Gordon 1B Buster Posey OF Cameron Maybin OF Eric Young Jr. 3B Yunel Escobar C J.T. Realmuto OF Albert Almora Jr.,,,
9255,773151492,brward7 (1/20),0,101.25,P Luis Severino P Jaime García OF Aaron Judge OF Seth Smith C Alex Avila OF Curtis Granderson 3B Logan Forsythe SS Javier Báez 2B Kiké Hernández 1B Wilmer Flores,,,
9265,772704269,ganondorf (85/150),0,101.2,P Hyun-Jin Ryu 1B Edwin Encarnación SS Francisco Lindor 2B Dee Gordon OF Kole Calhoun OF Cameron Maybin OF Eric Young Jr. 3B Yunel Escobar C Martín Maldonado P Andrew Moore,,,
9265,772796730,shawnzhan (44/150),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 3B Manny Machado 2B Jonathan Schoop 1B Matt Adams OF Trey Mancini OF Ender Inciarte OF Matt Kemp C Welington Castillo SS Dansby Swanson,,,
9265,772812929,ahawk265,0,101.2,P Luis Severino P Steven Matz OF Mark Trumbo 2B Robinson Canó OF Matt Kemp OF Yoenis Céspedes C Welington Castillo 3B Kyle Seager SS Dansby Swanson 1B Miguel Cabrera,,,
9265,772848882,Golfnut4653 (1/2),0,101.2,P Hyun-Jin Ryu OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación C Gary Sánchez OF Nelson Cruz SS Jean Segura OF Mitch Haniger 3B Logan Forsythe P Andrew Moore,,,
9265,772864426,albs2713,0,101.2,P Hyun-Jin Ryu OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop OF Nelson Cruz SS Jean Segura OF Mitch Haniger P Andrew Moore,,,
9265,772868344,crystalkali (21/150),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 2B José Ramírez OF Brett Gardner SS Francisco Lindor 1B Carlos Santana OF Matt Kemp OF Austin Jackson 3B Kyle Seager C Yan Gomes,,,
9265,772893767,tcoker002 (3/3),0,101.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez OF Brett Gardner SS Francisco Lindor 1B Matt Holliday 2B Logan Forsythe 3B Johan Camargo OF Kiké Hernández,,,
9265,772895609,suidmach (45/150),0,101.2,P Luis Severino P Steven Matz OF Aaron Judge OF Brett Gardner 2B Starlin Castro C Alex Avila 1B Miguel Cabrera SS Javier Báez 3B Ronald Torreyes OF Alex Presley,,,
9265,772952082,rikkidee (86/150),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 3B Manny Machado 2B Jonathan Schoop 1B Matt Adams OF Mark Trumbo OF Seth Smith OF Matt Kemp C Welington Castillo SS Javier Báez,,,
9265,772952138,rikkidee (142/150),0,101.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop OF Aaron Hicks 1B Chris Carter OF Hunter Pence SS Ronald Torreyes,,,
9265,772961416,looty44 (1/2),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 1B Anthony Rizzo 2B Chris Taylor SS Jean Segura OF Ender Inciarte OF Marcell Ozuna OF Yasiel Puig C Willson Contreras 3B Logan Forsythe,,,
9265,772962952,scotthbud,0,101.2,P Luis Severino P Daniel Norris OF J.D. Martinez OF Aaron Hicks OF Marcell Ozuna SS Brandon Crawford 1B Miguel Cabrera 2B Javier Báez 3B Nicholas Castellanos C Austin Barnes,,,
9265,772963859,ChipotleAddict (47/150),0,101.2,P Luis Severino P Steven Matz OF Nelson Cruz OF Ender Inciarte 2B Robinson Canó OF Matt Kemp C Mike Zunino SS Dansby Swanson 3B Johan Camargo 1B Danny Valencia,,,
9265,772977560,tjarsenault7,0,101.2,P Luis Severino P Steven Matz C Gary Sánchez OF Nelson Cruz 1B Matt Holliday 2B Brandon Phillips OF Nick Markakis SS Javier Báez OF Guillermo Heredia 3B Ronald Torreyes,,,
9265,772983819,BrandonLaz,0,101.2,P Jake Arrieta P Hyun-Jin Ryu 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks OF Mark Trumbo 2B Jason Kipnis OF Matt Kemp C Alex Avila 1B Miguel Cabrera,,,
9265,772986157,maineventers (2/20),0,101.2,P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Starlin Castro OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday P Andrew Moore,,,
9265,772993220,papagates (39/150),0,101.2,P Luis Severino P Steven Matz 3B Kris Bryant 1B Justin Bour OF Marcell Ozuna 2B Dee Gordon C J.T. Realmuto SS Javier Báez OF Albert Almora Jr. OF Mark Zagunis,,,
9265,772997026,mickeykid22 (4/30),0,101.2,P Hyun-Jin Ryu OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez 3B Manny Machado SS Francisco Lindor 2B Starlin Castro OF Mark Trumbo OF Austin Slater P Andrew Moore,,,
9265,773005419,MrWonderNFL (1/3),0,101.2,P Hyun-Jin Ryu OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez OF Brett Gardner SS Francisco Lindor 2B Jason Kipnis OF Daniel Robertson P Andrew Moore,,,
9265,773005619,thaley440 (1/8),0,101.2,P Hyun-Jin Ryu OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez OF Brett Gardner SS Francisco Lindor 2B Jason Kipnis OF Daniel Robertson P Andrew Moore,,,
9265,773029877,catbus8 (1/6),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Mark Trumbo 2B Jason Kipnis OF Seth Smith C Yan Gomes OF Kiké Hernández,,,
9265,773031391,dkhesmer (25/75),0,101.2,P Hyun-Jin Ryu OF Aaron Judge 2B José Ramírez C Gary Sánchez SS Francisco Lindor OF Aaron Hicks 1B Matt Holliday OF Austin Jackson 3B Kyle Seager P Andrew Moore,,,
9265,773038736,shipper21 (125/150),0,101.2,P Jake Arrieta P Mike Clevinger OF Cody Bellinger 1B Edwin Encarnación SS Francisco Lindor OF Chris Taylor 3B Justin Turner OF Yasiel Puig C Yan Gomes 2B Erik González,,,
9265,773045170,forcewithme (8/54),0,101.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge 2B José Ramírez OF Brett Gardner SS Francisco Lindor OF Aaron Hicks 1B Matt Holliday C Yan Gomes 3B Ronald Torreyes,,,
9265,773049250,samiheno (5/5),0,101.2,P Jake Arrieta P Hyun-Jin Ryu C Gary Sánchez 3B Manny Machado SS Francisco Lindor OF Nelson Cruz OF Aaron Hicks OF Seth Smith 1B Miguel Cabrera 2B Logan Forsythe,,,
9265,773061591,sburtonnic (2/2),0,101.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge C Gary Sánchez OF J.D. Martinez 2B Chris Taylor OF Matt Kemp 1B Buster Posey SS Didi Gregorius 3B Kyle Seager,,,
9265,773062964,iller_miller (66/79),0,101.2,P Luis Severino P Steven Matz OF Nelson Cruz 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Yan Gomes 3B Nicholas Castellanos SS José Iglesias,,,
9265,773089130,AddItUpBaby (1/2),0,101.2,P Jake Arrieta P Hyun-Jin Ryu C Gary Sánchez 3B Kris Bryant OF Brett Gardner 2B Starlin Castro SS Jean Segura OF Yasiel Puig 1B Chris Carter OF Hunter Pence,,,
9265,773093625,franciscolora0524 (15/150),0,101.2,P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Starlin Castro OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday P Andrew Moore,,,
9265,773095903,nza777 (1/3),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado 2B Jonathan Schoop OF Mark Trumbo OF Seth Smith OF Austin Jackson SS Didi Gregorius C Yan Gomes,,,
9265,773100558,JankyJake (28/51),0,101.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Seth Smith C Mike Zunino 1B Chris Carter 3B Ronald Torreyes,,,
9265,773100561,JankyJake (31/51),0,101.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks 1B Matt Holliday SS Jean Segura 3B Nicholas Castellanos C John Hicks,,,
9265,773101389,YungTurks (3/7),0,101.2,P Luis Severino P Daniel Norris 1B Edwin Encarnación OF Matt Kemp C Buster Posey 2B Joe Panik SS Brandon Crawford OF Albert Almora Jr. OF Hunter Pence 3B Kelby Tomlinson,,,
9265,773114019,capnbucko (11/150),0,101.2,P Luis Severino P Steven Matz 1B Matt Adams OF Giancarlo Stanton OF Matt Kemp 2B Dee Gordon C Buster Posey SS Brandon Crawford OF Hunter Pence 3B Kelby Tomlinson,,,
9265,773114489,mpr3eagle2,0,101.2,P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday 2B Jason Kipnis P Andrew Moore,,,
9265,773124388,ThoroldThunder (2/7),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 1B Anthony Rizzo C Gary Sánchez OF Brett Gardner SS Francisco Lindor 3B Justin Turner OF Franklin Gutierrez 2B Kiké Hernández OF Hunter Pence,,,
9265,773145705,apple-bottom_jeans (6/47),0,101.2,P Jake Arrieta P Hyun-Jin Ryu 1B Cody Bellinger OF Nelson Cruz 3B Justin Turner SS Jean Segura OF Matt Kemp OF Mitch Haniger C Willson Contreras 2B Logan Forsythe,,,
9265,773150197,B1gw1lly (2/2),0,101.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez OF Aaron Hicks 3B Justin Turner SS Didi Gregorius 2B Javier Báez OF Hunter Pence,,,
9265,773154118,gehrenberg (7/20),0,101.2,P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Starlin Castro OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday P Andrew Moore,,,
9304,773061251,GeneFunk,0,101.15,P Matt Cain OF Aaron Judge OF Cody Bellinger 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Starlin Castro OF Nelson Cruz P Andrew Moore,,,
9304,773061781,TeeJayOrTj (28/70),0,101.15,P Jake Arrieta P Jeff Locke OF Aaron Judge C Gary Sánchez 3B Manny Machado OF Brett Gardner OF Aaron Hicks 1B Matt Holliday 2B Brandon Phillips SS Dansby Swanson,,,
9304,773128369,grantb327 (2/2),0,101.15,P Jeff Locke OF Aaron Judge 1B Cody Bellinger 3B José Ramírez C Gary Sánchez OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Ender Inciarte P Andrew Moore,,,
9304,773132977,Mirage88 (74/150),0,101.15,P Jake Arrieta P Jeff Locke OF Cody Bellinger OF J.D. Martinez SS Francisco Lindor 2B Ian Kinsler 3B Justin Turner OF Justin Upton 1B Alex Avila C John Hicks,,,
9308,773093756,franciscolora0524 (146/150),0,101.1,P Hyun-Jin Ryu P Mike Clevinger OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz OF Aaron Hicks C Yan Gomes 2B Erik González,,,
9308,773103077,FantasyGuruDrew (46/50),0,101.1,P Luis Severino P Jesse Chávez 3B Manny Machado 1B Matt Adams OF Christian Yelich OF Matt Kemp 2B Brandon Phillips C Buster Posey SS Brandon Crawford OF Hunter Pence,,,
9310,772911948,mazwa (134/150),0,101.05,P Hyun-Jin Ryu P Jeff Locke OF Aaron Judge 1B Cody Bellinger C Gary Sánchez OF Nelson Cruz OF Ben Gamel SS Jean Segura 2B Robinson Canó 3B Kyle Seager,,,
9310,773022216,murphy659,0,101.05,P Mike Clevinger P Jeff Locke OF Aaron Judge OF Cody Bellinger C Gary Sánchez 3B Kris Bryant OF Brett Gardner SS Francisco Lindor 1B Matt Holliday 2B Dee Gordon,,,
9310,773102747,hawleywood88 (1/2),0,101.05,P Hyun-Jin Ryu P Matt Cain OF Aaron Judge 1B Cody Bellinger 2B José Ramírez 3B Manny Machado SS Francisco Lindor OF Ender Inciarte OF Seth Smith C Alex Avila,,,
9313,772795256,juanshen (8/150),0,100.95,P Steven Matz P Wade Miley C Gary Sánchez 3B Manny Machado OF Brett Gardner 1B Matt Adams OF Aaron Hicks OF Matt Kemp 2B Brandon Phillips SS Ronald Torreyes,,,
9313,772795342,juanshen (94/150),0,100.95,P Steven Matz P Wade Miley OF Aaron Judge OF Aaron Hicks 1B Matt Holliday SS Didi Gregorius 2B Joe Panik C Nick Hundley OF Hunter Pence 3B Kelby Tomlinson,,,
9313,772795354,juanshen (106/150),0,100.95,P Steven Matz P Wade Miley OF Nelson Cruz 1B Matt Adams SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Matt Kemp C Mike Zunino 3B Kyle Seager,,,
9313,773104047,cobraz41,0,100.95,P Steven Matz P Wade Miley C Gary Sánchez 3B Kris Bryant OF J.D. Martinez OF Brett Gardner 2B Starlin Castro OF Nelson Cruz 1B Matt Adams SS Didi Gregorius,,,
9317,772779622,youdacao (24/150),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge OF Brett Gardner 1B Matt Adams OF Ender Inciarte 2B Dee Gordon SS Didi Gregorius C Kurt Suzuki 3B Johan Camargo,,,
9317,772779626,youdacao (28/150),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge OF Brett Gardner OF Justin Upton 2B Dee Gordon C Alex Avila SS Didi Gregorius 1B Miguel Cabrera 3B Nicholas Castellanos,,,
9317,772811204,jediam,0,100.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks OF Ian Happ OF Matt Kemp 2B Javier Báez C Martín Maldonado,,,
9317,772845791,tinderella (64/150),0,100.9,P Jake Arrieta P Jaime García OF J.D. Martinez OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Justin Upton C Alex Avila 3B Kyle Seager 1B Miguel Cabrera,,,
9317,772858529,butchismyhomie,0,100.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks OF Ian Happ OF Matt Kemp 2B Javier Báez C Martín Maldonado,,,
9317,772878519,headchopper (44/50),0,100.9,P Jake Arrieta P Jaime García C Gary Sánchez 3B Manny Machado 2B Starlin Castro OF Ender Inciarte OF Matt Kemp SS Didi Gregorius OF Nick Markakis 1B Miguel Cabrera,,,
9317,772895709,suidmach (145/150),0,100.9,P Jake Arrieta P Jaime García C Gary Sánchez OF Nelson Cruz 1B Matt Adams SS Jean Segura OF Matt Kemp 2B Brandon Phillips 3B Kyle Seager OF Nick Markakis,,,
9317,772952081,rikkidee (85/150),0,100.9,P Jaime García OF Aaron Judge C Gary Sánchez 3B Kris Bryant OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks 1B Matt Holliday SS Javier Báez P Andrew Moore,,,
9317,772952116,rikkidee (120/150),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge 3B Manny Machado 2B Jonathan Schoop OF Trey Mancini OF Seth Smith 1B Chris Carter C Welington Castillo SS Javier Báez,,,
9317,772960779,ThatStunna (21/92),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge SS Francisco Lindor OF Nelson Cruz 2B Robinson Canó OF Matt Kemp C Mike Zunino 3B Kyle Seager 1B Danny Valencia,,,
9317,772994786,fallfromgrace (148/150),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge SS Francisco Lindor OF Nelson Cruz 3B Justin Turner 1B Carlos Santana OF Yasiel Puig 2B Logan Forsythe C Austin Barnes,,,
9317,773043059,jmyzna (2/2),0,100.9,P Jaime García OF Aaron Judge 2B José Ramírez C Gary Sánchez 3B Kris Bryant OF Brett Gardner OF Aaron Hicks 1B Matt Holliday SS JT Riddle P Andrew Moore,,,
9317,773052081,frank4fingas (2/2),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge C Gary Sánchez OF Brett Gardner OF Kole Calhoun 1B Albert Pujols 3B Luis Valbuena SS Andrelton Simmons 2B Erik González,,,
9317,773052677,JackMcD (2/4),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge C Gary Sánchez 2B Starlin Castro 1B Matt Adams SS Didi Gregorius OF Nick Markakis OF Albert Almora Jr. 3B Ronald Torreyes,,,
9317,773078578,seanmhardwick,0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge C Gary Sánchez OF Brett Gardner SS Francisco Lindor OF Seth Smith 1B Miguel Cabrera 2B Logan Forsythe 3B Wilmer Flores,,,
9317,773082537,Bulls12123,0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez OF Mark Trumbo OF Yoenis Céspedes 3B Yunel Escobar SS Andrelton Simmons 2B Cliff Pennington,,,
9317,773085872,nanodoc2001 (34/50),0,100.9,P Jake Arrieta P Jaime García OF J.D. Martinez OF Brett Gardner SS Francisco Lindor 2B Ian Kinsler OF Aaron Hicks 1B Alex Avila C Kurt Suzuki 3B Nicholas Castellanos,,,
9317,773087719,Drwolf50 (2/3),0,100.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks OF Ian Happ OF Matt Kemp 2B Javier Báez C Martín Maldonado,,,
9317,773099376,dculbert (6/6),0,100.9,P Jake Arrieta P Jaime García 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Ender Inciarte OF Matt Kemp C Yan Gomes 2B Logan Forsythe,,,
9317,773103052,FantasyGuruDrew (21/50),0,100.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación C Gary Sánchez 2B Ian Kinsler OF Ian Happ OF Seth Smith SS Javier Báez OF Albert Almora Jr. 3B Wilmer Flores,,,
9317,773110173,hairbone,0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge 1B Anthony Rizzo 3B Manny Machado OF Mark Trumbo 2B Brandon Phillips C Willson Contreras OF Albert Almora Jr. SS José Iglesias,,,
9317,773113084,heykali,0,100.9,P Jake Arrieta P Jaime García OF J.D. Martinez 3B Manny Machado SS Francisco Lindor 2B Starlin Castro 1B Matt Adams OF Ian Happ C Yan Gomes OF Franklin Gutierrez,,,
9317,773113553,johknee29,0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge 1B Edwin Encarnación 3B Kris Bryant 2B Starlin Castro OF Ender Inciarte C Alex Avila SS José Iglesias OF Alex Presley,,,
9317,773120997,JoeyZaZa85,0,100.9,P Jake Arrieta P Jaime García 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson OF Guillermo Heredia C Travis d'Arnaud,,,
9317,773139256,cmj3212 (2/5),0,100.9,P Jake Arrieta P Jaime García 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz 2B Jason Kipnis OF Nick Markakis OF Hunter Pence C John Hicks,,,
9317,773143472,Rslawre (1/3),0,100.9,P Jake Arrieta P Jaime García OF Cody Bellinger 3B José Ramírez SS Francisco Lindor 1B Matt Adams OF Matt Kemp 2B Logan Forsythe OF Franklin Gutierrez C Austin Barnes,,,
9317,773144569,chflaher (1/4),0,100.9,P Jake Arrieta P Jaime García OF J.D. Martinez OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Justin Upton C Alex Avila 3B Kyle Seager 1B Miguel Cabrera,,,
9317,773144869,kckoch20 (12/20),0,100.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación SS Francisco Lindor 2B Starlin Castro OF Mark Trumbo OF Ender Inciarte C Willson Contreras OF Nick Markakis 3B Logan Forsythe,,,
9317,773153892,TheOtherAPP (2/2),0,100.9,P Jake Arrieta P Jaime García OF Aaron Judge OF Nelson Cruz 1B Carlos Santana 2B Robinson Canó OF Matt Kemp 3B Kyle Seager SS Dansby Swanson C Martín Maldonado,,,
