Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
948,773075930,Shamrocko13 (1/2),0,137.9,P Jake Arrieta P Jaime García OF Aaron Judge 3B José Ramírez OF Brett Gardner 2B Chris Taylor OF Nick Markakis 1B Miguel Cabrera C Austin Barnes SS José Iglesias,,,
948,773076190,Shamrocko13 (2/2),0,137.9,P Jake Arrieta P Jaime García OF Aaron Judge 3B José Ramírez OF Brett Gardner 2B Chris Taylor OF Nick Markakis 1B Miguel Cabrera C Austin Barnes SS José Iglesias,,,
948,773129160,tigmaster (4/4),0,137.9,P Jake Arrieta P Jaime García 1B Edwin Encarnación 3B Kris Bryant 2B Starlin Castro OF Matt Kemp OF Yoenis Céspedes SS Addison Russell OF Nick Markakis C Kurt Suzuki,,,
956,772777256,Awesemo (47/150),0,137.85,P Jake Arrieta P Steven Matz 1B Edwin Encarnación 3B Kris Bryant 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp C Alex Avila OF Nick Markakis SS Dansby Swanson,,,
956,772964082,ChipotleAddict (120/150),0,137.85,P Jake Arrieta P Steven Matz SS Jean Segura OF Jay Bruce 2B Robinson Canó OF Yoenis Céspedes OF Mitch Haniger C Buster Posey 1B Danny Valencia 3B Wilmer Flores,,,
956,772986283,moklovin (76/150),0,137.85,P Jake Arrieta P Steven Matz OF Aaron Judge C Gary Sánchez 1B Matt Adams OF Matt Kemp 2B Brandon Phillips SS Didi Gregorius OF Nick Markakis 3B Ronald Torreyes,,,
956,773011700,rmeeks,0,137.85,P Jake Arrieta P Steven Matz 1B Anthony Rizzo OF J.D. Martinez OF Nelson Cruz OF Ian Happ 2B Robinson Canó C Willson Contreras SS Didi Gregorius 3B Kyle Seager,,,
956,773017315,tomjk321 (80/150),0,137.85,P Jake Arrieta P Daniel Norris 3B Kris Bryant 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Kole Calhoun C Willson Contreras SS Dansby Swanson,,,
956,773039445,REDCOAT85 (9/150),0,137.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Carlos Santana 2B Jason Kipnis OF Austin Jackson OF Mitch Haniger OF Cameron Maybin C Welington Castillo,,,
956,773050957,bdigital07 (2/2),0,137.85,P Jake Arrieta P Steven Matz 3B Kris Bryant OF Mark Trumbo 2B Ian Happ OF Seth Smith OF Yoenis Céspedes C Willson Contreras SS José Reyes 1B Lucas Duda,,,
956,773065336,dishsoap2015,0,137.85,P Jake Arrieta P Daniel Norris 1B Anthony Rizzo OF J.D. Martinez 2B Ian Kinsler OF Aaron Hicks OF Kole Calhoun SS Addison Russell C Willson Contreras 3B Logan Forsythe,,,
956,772908081,debluehens (1/6),0,137.85,P Daniel Norris OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant 2B Starlin Castro OF Aaron Hicks OF Ian Happ C Willson Contreras SS Didi Gregorius P Andrew Moore,,,
956,772986209,moklovin (2/150),0,137.85,P Steven Matz OF Aaron Judge C Gary Sánchez 3B Kris Bryant OF Brett Gardner SS Francisco Lindor 2B Starlin Castro 1B Matt Adams OF Aaron Hicks P Andrew Moore,,,
956,773048980,rrt7573,0,137.85,P Steven Matz OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación 3B Kris Bryant OF Nelson Cruz SS Jean Segura OF Yoenis Céspedes C Willson Contreras P Andrew Moore,,,
967,772934792,cheeseisgood (7/11),0,137.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Kris Bryant 1B Matt Adams OF Matt Kemp 2B Brandon Phillips OF Nick Markakis SS Dansby Swanson,,,
967,773075020,kobebean555,0,137.8,P Jaime García P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant 2B Starlin Castro OF Ian Happ SS Addison Russell OF Daniel Robertson,,,
969,772977935,petteytheft89 (37/70),0,137.75,P Luis Severino P Wade Miley OF Nelson Cruz 2B Robinson Canó OF Matt Kemp OF Mitch Haniger C Buster Posey SS Addison Russell 3B Kyle Seager 1B Danny Valencia,,,
969,772986269,moklovin (62/150),0,137.75,P Daniel Norris P Hyun-Jin Ryu 2B José Ramírez 3B Kris Bryant SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Kurt Suzuki,,,
969,773136278,ganondorf (102/150),0,137.75,P Hyun-Jin Ryu P Steven Matz 1B Anthony Rizzo 3B Kris Bryant OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon SS Addison Russell C Willson Contreras,,,
969,773154879,cmacbb07 (4/4),0,137.75,P Daniel Norris P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant OF Ian Happ OF Austin Jackson SS Didi Gregorius 2B Logan Forsythe,,,
973,772845994,tinderella (97/100),0,137.65,P Luis Severino P Jake Arrieta OF Yoenis Céspedes 1B Buster Posey 2B Joe Panik SS Brandon Crawford OF Curtis Granderson OF Hunter Pence 3B Kelby Tomlinson C Travis d'Arnaud,,,
973,772868188,crystalkali (5/140),0,137.65,P Luis Severino 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Austin Jackson C Welington Castillo OF Nick Markakis 3B Logan Forsythe OF Kiké Hernández P Andrew Moore,,,
973,772942002,boggslite (12/20),0,137.65,P Luis Severino P Jake Arrieta 1B Matt Adams OF Yoenis Céspedes C Buster Posey OF Austin Slater 2B Joe Panik OF Hunter Pence SS Kelby Tomlinson 3B Wilmer Flores,,,
973,772982774,ehafner (113/150),0,137.65,P Luis Severino 3B José Ramírez 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Austin Jackson C Kurt Suzuki SS Erik González P Andrew Moore,,,
973,772988883,ripsewell (1/2),0,137.65,P Luis Severino P Jake Arrieta 3B Manny Machado C Buster Posey OF Austin Slater SS Brandon Crawford 1B Miguel Cabrera 2B Javier Báez OF Kiké Hernández OF Hunter Pence,,,
973,773005951,anilprao88 (24/100),0,137.65,P Luis Severino 3B Kris Bryant OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Matt Kemp OF Mitch Haniger C Willson Contreras 1B Danny Valencia P Andrew Moore,,,
973,773106416,LaBete_DU_GEVAUDANz (4/33),0,137.65,P Luis Severino 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado C Buster Posey OF Nick Markakis SS Javier Báez OF Franklin Gutierrez OF Hunter Pence P Andrew Moore,,,
973,773149886,btwice80 (1/25),0,137.65,P Luis Severino OF Aaron Judge SS Francisco Lindor 1B Matt Adams 2B Chris Taylor C Buster Posey OF Austin Slater OF Hunter Pence 3B Kelby Tomlinson P Andrew Moore,,,
981,772824271,Jbarton324 (3/13),0,137.5,P Luis Severino P Jeff Locke OF Aaron Judge 3B Manny Machado 1B Matt Adams OF Matt Kemp C Buster Posey 2B Joe Panik SS Dansby Swanson OF Hunter Pence,,,
982,773013211,bric75 (69/100),0,137.45,P Jaime García P Steven Matz OF Aaron Judge C Gary Sánchez 3B Manny Machado OF Mark Trumbo 2B Robinson Canó OF Matt Kemp SS Addison Russell 1B Chris Carter,,,
983,772983114,RipeAvocado (7/83),0,137.4,P Daniel Norris P Steven Matz 1B Anthony Rizzo 3B Kris Bryant 2B Ian Happ OF Jay Bruce OF Yoenis Céspedes C Willson Contreras SS José Reyes OF Curtis Granderson,,,
983,773084886,juanshen (16/60),0,137.4,P Daniel Norris P Steven Matz 1B Anthony Rizzo 3B Kris Bryant OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon SS Addison Russell C Willson Contreras,,,
985,772951898,rikkidee (2/75),0,137.3,P Jake Arrieta OF Aaron Judge C Gary Sánchez 3B Manny Machado 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Dansby Swanson P Andrew Moore,,,
985,772976856,Theprodigy,0,137.3,P Jake Arrieta OF Aaron Judge 3B José Ramírez 1B Anthony Rizzo OF Nelson Cruz SS Jean Segura C Buster Posey OF Kole Calhoun 2B Logan Forsythe P Andrew Moore,,,
985,772982725,ehafner (64/150),0,137.3,P Jake Arrieta 3B José Ramírez SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Austin Jackson C Yan Gomes P Andrew Moore,,,
985,772993369,papagates (7/150),0,137.3,P Jake Arrieta OF Cody Bellinger 1B Anthony Rizzo 3B Kris Bryant 2B Chris Taylor OF Yasiel Puig C Willson Contreras SS Javier Báez OF Kiké Hernández P Andrew Moore,,,
985,773114568,bigdau (1/3),0,137.3,P Jake Arrieta OF Aaron Judge OF Cody Bellinger 1B Edwin Encarnación OF Chris Taylor 2B Ian Happ C Willson Contreras 3B Kyle Seager SS Dansby Swanson P Andrew Moore,,,
990,772942003,boggslite (13/20),0,137.25,P Luis Severino P Jaime García 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Addison Russell OF Nick Markakis C Austin Barnes 3B Wilmer Flores,,,
991,772777301,Awesemo (92/150),0,137.2,P Luis Severino P Steven Matz 3B Manny Machado OF Brett Gardner OF Matt Kemp SS Addison Russell C Willson Contreras 1B Miguel Cabrera 2B Javier Báez OF Mark Zagunis,,,
991,772777314,Awesemo (105/150),0,137.2,P Luis Severino P Steven Matz SS Francisco Lindor OF Nelson Cruz OF Ender Inciarte C Buster Posey 2B Joe Panik 1B Miguel Cabrera OF Hunter Pence 3B Kelby Tomlinson,,,
991,772803611,cpamike (1/2),0,137.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación C Gary Sánchez 3B Kris Bryant OF J.D. Martinez 2B Ian Happ OF Denard Span OF Nick Markakis SS José Iglesias,,,
991,772812901,cpamike (2/2),0,137.2,P Jake Arrieta P Hyun-Jin Ryu 1B Edwin Encarnación C Gary Sánchez 3B Kris Bryant OF J.D. Martinez 2B Ian Happ OF Denard Span OF Nick Markakis SS José Iglesias,,,
991,772854714,geemerboy,0,137.2,P Jake Arrieta P Hyun-Jin Ryu 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz C Buster Posey OF Nick Markakis 2B Javier Báez OF Hunter Pence,,,
991,772868239,crystalkali (56/140),0,137.2,P Jake Arrieta P Hyun-Jin Ryu 3B José Ramírez 1B Anthony Rizzo 2B Jason Kipnis OF Ian Happ OF Seth Smith SS Addison Russell C Welington Castillo OF Albert Almora Jr.,,,
991,772951936,rikkidee (40/75),0,137.2,P Jake Arrieta P Hyun-Jin Ryu C Gary Sánchez 3B Manny Machado OF Brett Gardner 1B Matt Adams OF Matt Kemp 2B Brandon Phillips OF Nick Markakis SS Dansby Swanson,,,
991,772963976,ChipotleAddict (14/150),0,137.2,P Jake Arrieta P Hyun-Jin Ryu 1B Anthony Rizzo OF Nelson Cruz OF Ian Happ 2B Robinson Canó OF Mitch Haniger C Willson Contreras 3B Kyle Seager SS Javier Báez,,,
991,773005953,anilprao88 (26/100),0,137.2,P Luis Severino P Steven Matz 3B Kris Bryant 1B Matt Adams OF Matt Kemp C Willson Contreras OF Nick Markakis SS Dansby Swanson 2B Javier Báez OF Albert Almora Jr.,,,
991,773005979,anilprao88 (52/100),0,137.2,P Luis Severino P Steven Matz OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Mitch Haniger C Buster Posey OF Hunter Pence 1B Danny Valencia 3B Kelby Tomlinson,,,
991,773041276,ssuggs11,0,137.2,P Jake Arrieta P Hyun-Jin Ryu 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Ender Inciarte OF Matt Kemp C Buster Posey 2B Logan Forsythe,,,
991,773050236,onthemoney511 (2/2),0,137.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant OF Aaron Hicks OF Matt Kemp SS Addison Russell 2B Javier Báez C Martín Maldonado,,,
991,773115101,patbin34,0,137.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge OF Cody Bellinger 1B Anthony Rizzo 3B Kris Bryant C Alex Avila SS Andrelton Simmons 2B Logan Forsythe OF Hunter Pence,,,
991,773131657,Master2,0,137.2,P Luis Severino P Steven Matz SS Jean Segura OF Ian Happ 2B Robinson Canó OF Matt Kemp C Willson Contreras 1B Miguel Cabrera 3B Logan Forsythe OF Albert Almora Jr.,,,
991,773149974,btwice80 (24/25),0,137.2,P Jake Arrieta P Hyun-Jin Ryu OF Cody Bellinger 3B Kris Bryant OF Nelson Cruz 1B Matt Adams SS Jean Segura OF Austin Slater C Yan Gomes 2B Kiké Hernández,,,
1006,773146292,danishdynamite,0,137.15,P Jake Arrieta P Matt Cain OF Aaron Judge OF Cody Bellinger 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 2B Robinson Canó 1B Albert Pujols C Yan Gomes,,,
1007,772779509,youdacao (61/150),0,136.9,P Jake Arrieta P Jaime García 3B Kris Bryant OF Nelson Cruz SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Mitch Haniger C Willson Contreras 1B Danny Valencia,,,
1007,772960710,ThatStunna (2/30),0,136.9,P Jake Arrieta P Jaime García 3B Kris Bryant SS Francisco Lindor 1B Carlos Santana OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Willson Contreras OF Nick Markakis,,,
1007,772982721,ehafner (60/150),0,136.9,P Jake Arrieta P Jaime García 3B José Ramírez SS Francisco Lindor 1B Carlos Santana OF Ender Inciarte 2B Brandon Phillips OF Austin Jackson OF Nick Markakis C Kurt Suzuki,,,
1007,773004106,Abboabbo (1/2),0,136.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo 3B Kris Bryant OF J.D. Martinez 2B Ian Happ OF Justin Upton C Willson Contreras OF Curtis Granderson SS Kelby Tomlinson,,,
1007,773043743,fatpandaz,0,136.9,P Jake Arrieta P Jaime García OF Aaron Judge C Gary Sánchez 1B Matt Adams 2B Ian Happ OF Ender Inciarte OF Nick Markakis 3B Johan Camargo SS Kelby Tomlinson,,,
1007,773054124,madoublet98 (46/101),0,136.9,P Jake Arrieta P Jaime García OF Aaron Judge 3B Kris Bryant OF Brett Gardner 1B Matt Holliday SS Addison Russell C Willson Contreras 2B Javier Báez OF Albert Almora Jr.,,,
1007,773060961,kkrieter,0,136.9,P Jake Arrieta P Jaime García 2B José Ramírez 3B Manny Machado OF Nelson Cruz 1B Matt Adams OF Mitch Haniger SS Addison Russell C Willson Contreras OF Hunter Pence,,,
1014,772829515,rayofhope (38/66),0,136.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Kurt Suzuki,,,
1014,772839853,jdm68a,0,136.85,P Jake Arrieta P Steven Matz OF Aaron Judge C Gary Sánchez SS Francisco Lindor 2B Jonathan Schoop OF Aaron Hicks OF Nick Markakis 1B Miguel Cabrera 3B Kelby Tomlinson,,,
1014,772914462,Kcjhawk3,0,136.85,P Jake Arrieta P Daniel Norris 2B José Ramírez OF Brett Gardner SS Francisco Lindor OF Ender Inciarte OF Justin Upton C Buster Posey 1B Miguel Cabrera 3B Nicholas Castellanos,,,
1014,772982755,ehafner (94/150),0,136.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Kurt Suzuki,,,
1014,773005991,anilprao88 (64/100),0,136.85,P Jake Arrieta P Steven Matz 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson C Buster Posey OF Hunter Pence,,,
1014,773017326,tomjk321 (91/150),0,136.85,P Jake Arrieta P Steven Matz C Gary Sánchez 3B Kris Bryant 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Dansby Swanson OF Hunter Pence,,,
1014,773039440,REDCOAT85 (4/150),0,136.85,P Jake Arrieta P Steven Matz 3B Kris Bryant SS Francisco Lindor 1B Matt Adams OF Trey Mancini OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Kurt Suzuki,,,
1014,773060685,ineedmoney23 (1/6),0,136.85,P Jake Arrieta P Steven Matz C Gary Sánchez 3B Manny Machado 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Didi Gregorius OF Nick Markakis,,,
1014,773061861,TeeJayOrTj (39/70),0,136.85,P Jake Arrieta P Steven Matz OF Aaron Judge 3B Manny Machado 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Didi Gregorius C Kurt Suzuki,,,
1014,773070080,Shamans,0,136.85,P Jake Arrieta P Steven Matz OF Aaron Judge OF Nelson Cruz OF Aaron Hicks SS Jean Segura 2B Robinson Canó C Alex Avila 3B Kyle Seager 1B Miguel Cabrera,,,
1014,773144445,DollarBillW (100/150),0,136.85,P Jake Arrieta P Daniel Norris 1B Edwin Encarnación SS Francisco Lindor 3B Justin Turner OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Nick Markakis C Austin Barnes,,,
1014,772944071,noel2381,0,136.85,P Steven Matz OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 1B Matt Holliday 2B Robinson Canó OF Giancarlo Stanton P Andrew Moore,,,
1014,772986300,moklovin (93/150),0,136.85,P Steven Matz OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant OF Aaron Hicks OF Ian Happ SS Didi Gregorius 2B Javier Báez P Andrew Moore,,,
1027,772790546,dada2188,0,136.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B Kris Bryant OF J.D. Martinez 1B Justin Bour 2B Ian Kinsler SS Jean Segura OF Mitch Haniger C Buster Posey,,,
1027,772829530,rayofhope (53/66),0,136.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge 3B Kris Bryant OF Brett Gardner 2B Starlin Castro OF Aaron Hicks SS Addison Russell C Willson Contreras 1B Chris Carter,,,
1029,773124517,catcountry21 (6/9),0,136.75,P Daniel Norris P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant OF Aaron Hicks 2B Ian Happ OF Ender Inciarte C Willson Contreras SS Didi Gregorius,,,
1029,773140187,biener23,0,136.75,P Steven Matz P Mike Clevinger OF Aaron Judge 2B José Ramírez 3B Kris Bryant OF J.D. Martinez SS Francisco Lindor OF Nelson Cruz C Alex Avila 1B Miguel Cabrera,,,
1031,772790941,aberdeenglyers (6/12),0,136.65,P Luis Severino OF Cody Bellinger 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Addison Russell C Yan Gomes 3B Logan Forsythe P Andrew Moore,,,
1031,772982703,ehafner (42/150),0,136.65,P Luis Severino 3B Kris Bryant 1B Matt Adams OF Ian Happ OF Ender Inciarte OF Matt Kemp SS Dansby Swanson C Kurt Suzuki 2B Javier Báez P Andrew Moore,,,
1031,773008145,tomjk321 (51/150),0,136.65,P Luis Severino 1B Anthony Rizzo 3B Kris Bryant OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Nick Markakis SS Dansby Swanson C Yan Gomes P Andrew Moore,,,
1034,772777311,Awesemo (102/150),0,136.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado OF Ender Inciarte OF Matt Kemp C Buster Posey OF Nick Markakis SS Dansby Swanson 1B Miguel Cabrera 2B Logan Forsythe,,,
1034,772868207,crystalkali (24/140),0,136.55,P Luis Severino P Hyun-Jin Ryu SS Francisco Lindor 2B Ian Kinsler OF Aaron Hicks C Alex Avila OF Nick Markakis 1B Miguel Cabrera 3B Nicholas Castellanos OF Kiké Hernández,,,
1034,772868214,crystalkali (31/140),0,136.55,P Luis Severino P Mike Clevinger 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Austin Jackson OF Nick Markakis OF Kiké Hernández C Austin Barnes 3B Wilmer Flores,,,
1034,772868304,crystalkali (121/140),0,136.55,P Luis Severino P Hyun-Jin Ryu 1B Anthony Rizzo 3B Kris Bryant OF Ender Inciarte SS Addison Russell C Willson Contreras OF Hyun Soo Kim 2B Kiké Hernández OF Alex Presley,,,
1034,772902950,bellaedward4eva (53/150),0,136.55,P Luis Severino P Mike Clevinger 1B Cody Bellinger 3B Kris Bryant SS Addison Russell OF Yasiel Puig C Willson Contreras 2B Logan Forsythe OF Franklin Gutierrez OF Kiké Hernández,,,
1034,772994361,rmj11222 (3/14),0,136.55,P Luis Severino P Mike Clevinger 2B José Ramírez SS Francisco Lindor 1B Carlos Santana OF Austin Jackson C Willson Contreras OF Nick Markakis 3B Johan Camargo OF Kiké Hernández,,,
1040,773018757,Msteinberg09 (1/25),0,136.5,P Luis Severino P Jeff Locke 3B Manny Machado 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey OF Nick Markakis SS Kelby Tomlinson,,,
1041,773148693,Dinger1369 (1/6),0,136.45,P Jaime García P Steven Matz OF Aaron Judge 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Matt Kemp C Buster Posey 2B Javier Báez,,,
1042,772777281,Awesemo (72/150),0,136.3,P Jake Arrieta OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 2B Jason Kipnis C Willson Contreras OF Mark Zagunis P Andrew Moore,,,
1042,772993427,papagates (65/150),0,136.3,P Jake Arrieta OF Cody Bellinger 1B Matt Adams OF Ender Inciarte 2B Brandon Phillips OF Yasiel Puig SS Dansby Swanson 3B Logan Forsythe C Austin Barnes P Andrew Moore,,,
1042,773118286,PigskinABlanket (1/5),0,136.3,P Jake Arrieta OF Aaron Judge C Gary Sánchez 3B Kris Bryant 2B Starlin Castro 1B Matt Adams OF Ender Inciarte OF Matt Kemp SS Javier Báez P Andrew Moore,,,
1045,772829486,rayofhope (9/66),0,136.2,P Jake Arrieta P Hyun-Jin Ryu 3B José Ramírez SS Francisco Lindor OF Nelson Cruz 2B Robinson Canó OF Seth Smith OF Mitch Haniger C Yan Gomes 1B Miguel Cabrera,,,
1045,772896316,suidmach (12/50),0,136.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge OF Brett Gardner SS Francisco Lindor 2B Ian Kinsler OF Justin Upton C Alex Avila 1B Miguel Cabrera 3B Nicholas Castellanos,,,
1045,772951959,rikkidee (63/75),0,136.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Kris Bryant 2B Starlin Castro OF Aaron Hicks C Buster Posey SS Didi Gregorius 1B Chris Carter OF Hunter Pence,,,
1045,772997587,etphonehome (6/7),0,136.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte 2B Brandon Phillips C Buster Posey SS Brandon Crawford OF Hunter Pence 3B Kelby Tomlinson OF Gorkys Hernández,,,
1045,773018220,tomjk321 (127/150),0,136.2,P Luis Severino P Daniel Norris 3B Manny Machado OF Ender Inciarte C Buster Posey OF Austin Slater 2B Joe Panik 1B Chris Carter OF Hunter Pence SS Kelby Tomlinson,,,
1045,773033999,Apersaud22 (4/4),0,136.2,P Mike Clevinger OF Aaron Judge OF Cody Bellinger 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant 2B Ian Kinsler SS Jean Segura OF Giancarlo Stanton P Andrew Moore,,,
1051,772845970,tinderella (73/100),0,135.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo 3B Kris Bryant OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips SS Addison Russell C Willson Contreras OF Albert Almora Jr.,,,
1051,772982720,ehafner (59/150),0,135.9,P Jaime García OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant OF Brett Gardner OF Aaron Hicks SS Addison Russell 2B Javier Báez P Andrew Moore,,,
